Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.20-192.168.1.22-50051-2404-6,192.168.1.20,50051,192.168.1.22,2404,6,25/04/2020 12:52:58 AM,119256726,64,240,384.0,5760.0,6.0,6.0,6.0,0.0,32.0,16.0,24.0,8.01671893150672,51.51910677138663,2.5491224704592343,393586.5544554453,269407.5942407936,962132.0,28.0,118343126.0,1878462.317460317,806448.0391977512,3900041.0,15810.0,119256726.0,498982.11715481186,276129.23249748506,962132.0,38246.0,0,1,0,0,1280,4800,0.536657362201944,2.0124651082572904,6.0,32.0,20.1967213114754,10.219337436247669,104.43485763589304,0,0,0,1,1,0,0,0,3.0,20.263157894736842,6.0,24.0,0,0,0,0,0,0,64,384,240,5760,-1,252,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.22-50051-2404-6,192.168.1.20,50051,192.168.1.22,2404,6,25/04/2020 12:54:58 AM,119999480,58,243,382.0,5838.0,22.0,6.0,6.586206896551722,2.4568877956987287,48.0,6.0,24.024691358024697,8.261193721361773,51.83355794541776,2.508344202824879,399998.2666666669,264798.3384781045,987377.0,2.0,119784068.0,2101474.877192983,1086698.9692780292,4657102.0,2.0,119999480.0,495865.6198347106,270987.2976608214,987377.0,13206.0,0,1,0,0,1160,4860,0.4833354277868537,2.025008775038025,6.0,48.0,20.649006622516552,10.168153447154156,103.39134452487295,0,0,0,1,1,0,0,0,4.0,20.717607973421927,6.586206896551722,24.024691358024693,0,0,0,0,0,0,58,382,243,5838,-1,256,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.22-50051-2404-6,192.168.1.20,50051,192.168.1.22,2404,6,25/04/2020 12:56:58 AM,119789183,38,241,312.0,5760.0,18.0,6.0,8.210526315789476,3.2479340189081203,32.0,16.0,23.900414937759344,8.016028203570805,50.68905094711265,2.3290917678268164,430896.3417266185,285874.75861545716,829435.0,18.0,115549635.0,3122963.108108108,1704701.4875268368,5708126.0,6471.0,119789183.0,499121.59583333344,292073.64146735164,864285.0,6575.0,0,1,0,0,760,4820,0.31722396837784594,2.0118677994489698,6.0,32.0,21.799999999999994,9.274159576063694,86.01003584229393,0,0,0,1,1,0,0,0,6.0,21.87813620071684,8.210526315789473,23.900414937759336,0,0,0,0,0,0,38,312,241,5760,-1,255,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.22-50051-2404-6,192.168.1.20,50051,192.168.1.22,2404,6,25/04/2020 12:58:58 AM,119788472,36,240,324.0,5760.0,18.0,6.0,9.000000000000004,3.927922024247864,32.0,16.0,24.0,8.01671893150672,50.78952839468559,2.304061445912758,435594.4436363635,285685.74139762716,900458.0,33.0,117984322.0,3370980.6285714293,2099142.5622122493,6999199.0,6579.0,119788472.0,501206.9958158994,292544.50836499524,959027.0,40784.0,0,1,0,0,720,4800,0.30052975381470765,2.003531692098051,6.0,32.0,22.07942238267147,9.137090502646622,83.4864228535551,0,0,0,1,1,0,0,0,6.0,22.159420289855074,9.0,24.0,0,0,0,0,0,0,36,324,240,5760,-1,254,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.22-50051-2404-6,192.168.1.20,50051,192.168.1.22,2404,6,25/04/2020 01:00:58 AM,119788455,41,240,330.0,5760.0,18.0,6.0,8.048780487804882,3.449284125091721,32.0,16.0,24.0,8.01671893150672,50.839623901986215,2.3458020224069167,427815.9107142858,266905.8101590967,931219.0,2.0,117742273.0,2943556.8249999993,1662711.0650514746,7328160.0,2.0,119788455.0,501206.9246861924,278027.8856016432,931219.0,68314.0,0,1,0,0,820,4800,0.34227004597396304,2.003531976432954,6.0,32.0,21.709219858156036,9.404351992555837,88.4418363998889,0,0,0,1,1,0,0,0,5.0,21.786476868327398,8.048780487804878,24.0,0,0,0,0,0,0,41,330,240,5760,-1,252,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.22-50051-2404-6,192.168.1.20,50051,192.168.1.22,2404,6,25/04/2020 01:02:58 AM,119741481,47,240,336.0,5760.0,12.0,6.0,7.148936170212767,2.3863627353218617,32.0,16.0,24.0,8.01671893150672,50.90967598772225,2.3968302179259,418676.50699300703,231651.8955372893,822856.0,52.0,116490085.0,2532393.1521739117,971372.1245855144,4853945.0,3988.0,119741481.0,501010.3807531378,243589.95212752282,831532.0,167763.0,0,1,0,0,940,4800,0.3925122656533704,2.0043179522725296,6.0,32.0,21.277777777777775,9.680933842452568,93.72048006194343,0,0,0,1,1,0,0,0,5.0,21.351916376306626,7.148936170212767,24.0,0,0,0,0,0,0,47,336,240,5760,-1,251,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.22-50051-2404-6,192.168.1.20,50051,192.168.1.22,2404,6,25/04/2020 01:04:58 AM,119953194,49,242,342.0,5792.0,12.0,6.0,6.979591836734698,2.240626734479732,32.0,16.0,23.93388429752067,8.016306552380849,51.13661250237322,2.425946240331041,413631.70344827615,289723.3098346029,995781.0,3.0,114541029.0,2386271.437500001,1517182.3601677718,4927659.0,3.0,119953194.0,497731.09543568466,275714.74635785876,995781.0,3476.0,0,1,0,0,980,4840,0.4084926658976668,2.0174535744333744,6.0,32.0,21.116438356164373,9.731805844911818,94.70804500305985,0,0,0,1,1,0,0,0,4.0,21.189003436426123,6.979591836734692,23.93388429752066,0,0,0,0,0,0,49,342,242,5792,-1,255,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.22-50051-2404-6,192.168.1.20,50051,192.168.1.22,2404,6,25/04/2020 01:06:59 AM,119212462,32,240,318.0,5760.0,18.0,6.0,9.937499999999998,3.60946336821024,32.0,16.0,24.0,8.01671893150672,50.984602599684585,2.2816406559911497,439898.38376383815,283400.1262232011,886178.0,2.0,115834823.0,3736607.1935483874,1552176.407437514,6070099.0,2.0,119212462.0,498796.9121338911,292407.6077598188,886178.0,114128.0,0,1,0,0,640,4800,0.26842831246954696,2.0132123435216025,6.0,32.0,22.32234432234432,8.867412601692404,78.63100624865325,0,0,0,1,1,0,0,0,7.0,22.404411764705888,9.9375,24.0,0,0,0,0,0,0,32,318,240,5760,-1,254,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.22-50051-2404-6,192.168.1.20,50051,192.168.1.22,2404,6,25/04/2020 01:08:59 AM,119999876,39,244,340.0,5838.0,18.0,6.0,8.717948717948719,3.7412966929487648,40.0,6.0,23.92622950819673,8.13129708652003,51.483386532832746,2.358335770280296,425531.47517730494,280316.7854020455,973833.0,1.0,115703241.0,3044822.1315789483,1767549.6377832766,6033199.0,1.0,119999876.0,493826.6502057613,279667.8855780392,973833.0,25792.0,0,1,0,0,780,4880,0.3250003358336804,2.0333354344466157,6.0,40.0,21.809859154929566,9.287274700265113,86.25347135818443,0,0,0,1,1,0,0,0,6.0,21.88692579505301,8.717948717948719,23.92622950819672,0,0,0,0,0,0,39,340,244,5838,-1,253,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.22-50051-2404-6,192.168.1.20,50051,192.168.1.22,2404,6,25/04/2020 01:10:59 AM,119771916,34,240,324.0,5760.0,18.0,6.0,9.529411764705884,4.208471212509843,32.0,16.0,24.0,8.01671893150672,50.79654900068561,2.2876815296166755,438724.9670329668,269740.0583273802,839912.0,24.0,116154883.0,3519844.939393938,2134206.76064463,7960521.0,3890.0,119771916.0,501137.7238493725,275682.8752922808,878495.0,121315.0,0,1,0,0,680,4800,0.2838728905363758,2.0038086390803,6.0,32.0,22.23999999999999,9.01664316775365,81.29985401459855,0,0,0,1,1,0,0,0,7.0,22.32116788321168,9.529411764705884,24.0,0,0,0,0,0,0,34,324,240,5760,-1,252,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.22-50051-2404-6,192.168.1.20,50051,192.168.1.22,2404,6,25/04/2020 01:12:59 AM,119770757,31,240,318.0,5760.0,18.0,6.0,10.258064516129034,4.4344690921272925,32.0,16.0,24.0,8.01671893150672,50.74694484898346,2.262655816728285,443595.3962962963,249260.32293647586,785012.0,2.0,114659827.0,3821994.2333333325,2097652.344156392,7020652.0,2.0,119770757.0,501132.8744769875,245116.016579855,835280.0,165299.0,0,1,0,0,620,4800,0.2588277871534201,2.003828029574865,6.0,32.0,22.46323529411764,8.850048961221576,78.3233666160191,0,0,0,1,1,0,0,0,7.0,22.54612546125461,10.258064516129034,24.0,0,0,0,0,0,0,31,318,240,5760,-1,256,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.22-50051-2404-6,192.168.1.20,50051,192.168.1.22,2404,6,25/04/2020 01:14:59 AM,119739656,22,240,276.0,5760.0,18.0,6.0,12.545454545454545,4.5010821209727165,32.0,16.0,24.0,8.01671893150672,50.40936479723978,2.1880804467986783,458772.62835249037,238464.5290807818,744630.0,2.0,105368243.0,5017535.3809523815,2158190.399908369,8448432.0,2.0,119739656.0,501002.7447698743,240087.14220384863,744630.0,256709.0,0,1,0,0,440,4800,0.1837319459143928,2.0043485008842854,6.0,32.0,23.072243346007603,8.405202718224576,70.64743273444982,0,0,0,1,1,0,0,0,10.0,23.16030534351145,12.545454545454545,24.0,0,0,0,0,0,0,22,276,240,5760,-1,255,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.22-50051-2404-6,192.168.1.20,50051,192.168.1.22,2404,6,25/04/2020 01:16:59 AM,119739215,21,240,318.0,5760.0,24.0,6.0,15.142857142857142,6.467501173449558,32.0,16.0,24.0,8.01671893150672,50.76031273463753,2.1797370226621244,460535.4423076922,253504.6504554371,945564.0,59.0,118349361.0,5917468.049999999,3046508.7384204143,10058758.0,3785.0,119739215.0,501000.8995815901,243321.1993234973,953006.0,47486.0,0,1,0,0,420,4800,0.17538113975442382,2.0043558829077006,6.0,32.0,23.320610687022892,8.255282461219686,68.14968851452134,0,0,0,1,1,0,0,0,11.0,23.40996168582376,15.142857142857142,24.0,0,0,0,0,0,0,21,318,240,5760,-1,254,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.22-50051-2404-6,192.168.1.20,50051,192.168.1.22,2404,6,25/04/2020 01:18:59 AM,119739157,19,240,294.0,5760.0,24.0,6.0,15.473684210526311,7.298161268068611,32.0,16.0,24.0,8.01671893150672,50.559901636855535,2.16303510471516,464105.25968992256,230176.3065777465,830510.0,41.0,110534707.0,6140817.055555555,3679026.210259792,10561963.0,4013.0,119739157.0,501000.6569037657,216159.2500013022,834482.0,165826.0,0,1,0,0,380,4800,0.15867825092505036,2.0043568537901097,6.0,32.0,23.40769230769232,8.260429143494276,68.2346896346896,0,0,0,1,1,0,0,0,12.0,23.498069498069498,15.473684210526311,24.0,0,0,0,0,0,0,19,294,240,5760,-1,253,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.22-50051-2404-6,192.168.1.20,50051,192.168.1.22,2404,6,25/04/2020 01:20:59 AM,119710110,18,240,282.0,5760.0,30.0,6.0,15.666666666666668,8.519872962322715,32.0,16.0,24.0,8.01671893150672,50.471927559000655,2.1552064399573267,465798.0933852138,223248.6978918648,791866.0,26.0,103187960.0,6069880.0,3755869.8383214767,12431291.0,106034.0,119710110.0,500879.1213389121,214194.81146535388,992934.0,7432.0,0,1,0,0,360,4800,0.1503632399970228,2.004843199960304,6.0,32.0,23.45173745173745,8.313188065163096,69.10909580677018,0,0,0,1,1,0,0,0,13.0,23.54263565891473,15.666666666666664,24.0,0,0,0,0,0,0,18,282,240,5760,-1,252,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.22-50051-2404-6,192.168.1.20,50051,192.168.1.22,2404,6,25/04/2020 01:22:59 AM,119999174,14,241,300.0,5792.0,36.0,6.0,21.428571428571427,8.391518481036815,32.0,16.0,24.033195020746888,8.016580328667274,50.76701611296091,2.1250146271840173,472437.6929133861,221930.1208654294,867094.0,1.0,113741150.0,8749319.23076923,5071252.785541378,16883435.0,1.0,119999174.0,499996.5583333337,209612.61519267608,867094.0,132789.0,0,1,0,0,280,4820,0.11666746972774995,2.0083471574562672,6.0,36.0,23.921875,8.042640650150357,64.68406862745096,0,0,0,1,1,0,0,0,17.0,24.015686274509807,21.428571428571427,24.033195020746888,0,0,0,0,0,0,14,300,241,5792,-1,256,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.22-50051-2404-6,192.168.1.20,50051,192.168.1.22,2404,6,25/04/2020 01:25:00 AM,119999105,14,241,294.0,5776.0,42.0,6.0,21.0,10.720218137849477,32.0,16.0,23.966804979253112,8.016580328667274,50.58371060350825,2.125015849076541,472437.4212598424,217383.4549139829,709386.0,2.0,118479029.0,9113771.461538462,5213228.51149045,16953873.0,2.0,119999105.0,499996.27083333326,207666.2232034757,729364.0,270468.0,0,1,0,0,280,4820,0.1166675368120454,2.008348312264496,6.0,42.0,23.773437500000004,8.187714224109572,67.03866421568623,0,0,0,1,1,0,0,0,17.0,23.86666666666667,21.0,23.966804979253112,0,0,0,0,0,0,14,294,241,5776,-1,255,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.22-50051-2404-6,192.168.1.20,50051,192.168.1.22,2404,6,25/04/2020 01:27:00 AM,119707606,22,240,306.0,5760.0,42.0,6.0,13.909090909090905,12.611065023976405,32.0,16.0,24.0,8.01671893150672,50.67347182600912,2.188666274054466,458649.8314176246,224227.99712063835,858766.0,0.0,110694503.0,5271166.809523812,5827455.216608943,19337212.0,0.0,119707606.0,500868.64435146464,213675.0820432072,968991.0,31892.0,0,1,0,0,440,4800,0.18378113751602385,2.0048851365384417,6.0,42.0,23.186311787072228,8.916463613342826,79.5033233680666,0,0,0,1,1,0,0,0,10.0,23.274809160305338,13.909090909090908,24.0,0,0,0,0,0,0,22,306,240,5760,-1,254,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.22-50051-2404-6,192.168.1.20,50051,192.168.1.22,2404,6,25/04/2020 01:29:00 AM,119359872,12,99,96.0,2354.0,24.0,6.0,8.0,5.325752187591567,48.0,6.0,23.777777777777786,8.819685259268741,20.52616142215702,0.9299607827997672,1085089.7454545456,5939351.59629342,62010429.0,64.0,97745682.0,8885971.090909092,17901743.888735335,62018060.0,133111.0,119359872.0,1217957.8775510208,6300573.478779548,62010429.0,74624.0,0,1,0,0,240,1980,0.10053630084321806,0.8294244819565492,6.0,48.0,22.160714285714285,9.816839339641586,96.37033462033466,0,0,0,1,1,0,0,0,8.0,22.36036036036036,8.0,23.777777777777786,0,0,0,0,0,0,12,96,99,2354,-1,253,12,0,8500500.5,12020913.568013892,17000570.0,431.0,36005187.0,36776965.92919443,62010429.0,9999945.0,m_sp_na_1_DoS
