Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.20-192.168.1.24-50046-2404-6,192.168.1.20,50046,192.168.1.24,2404,6,25/04/2020 12:52:20 AM,119780758,63,240,378.0,5760.0,6.0,6.0,6.0,0.0,48.0,16.0,24.0,8.149235659925669,51.24362295319587,2.5296216609348887,396625.0264900661,288792.2784318856,1484915.0,23.0,117546105.0,1895904.9193548386,915918.1063525651,4057438.0,4876.0,119780758.0,501174.7196652718,287296.5436989054,1484915.0,18097.0,0,1,0,0,1260,4800,0.5259609394023036,2.0036607215325852,6.0,48.0,20.24342105263157,10.286006842921342,105.80193677262469,0,0,0,1,1,0,0,0,3.0,20.31023102310231,6.0,24.0,0,0,0,0,0,0,63,378,240,5760,-1,251,63,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.24-50046-2404-6,192.168.1.20,50046,192.168.1.24,2404,6,25/04/2020 12:54:20 AM,119265179,60,242,372.0,5760.0,12.0,6.0,6.1999999999999975,1.0861220083163552,32.0,16.0,23.801652892561982,8.014116005392992,51.41483919627539,2.5321724457395898,396229.830564784,293012.40897545835,1030633.0,20.0,118350576.0,2005941.9661016944,1057914.5010443076,4304757.0,378.0,119265179.0,494876.2614107886,299276.56842793786,1030633.0,954.0,0,1,0,0,1200,4840,0.503080618358859,2.0290918273807312,6.0,32.0,20.2904290429043,10.043356712460396,100.86901405372326,0,0,0,1,1,0,0,0,4.0,20.357615894039725,6.2,23.801652892561982,0,0,0,0,0,0,60,372,242,5760,-1,255,60,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.24-50046-2404-6,192.168.1.20,50046,192.168.1.24,2404,6,25/04/2020 12:56:20 AM,119999925,40,242,346.0,5838.0,18.0,6.0,8.65,3.7179398762052247,56.0,16.0,24.123966942148762,8.293446143091739,51.53336554168679,2.350001468750918,427045.996441281,255411.0529132472,938899.0,13.0,116030715.0,2975146.538461539,1808039.5028907743,6956201.0,1136.0,119999925.0,497925.00000000006,250891.745373428,969336.0,31050.0,0,1,0,0,800,4840,0.33333354166679685,2.016667927084121,6.0,56.0,21.908127208480558,9.48489117832206,89.96316066461166,0,0,0,1,1,0,0,0,6.0,21.98581560283688,8.65,24.123966942148762,0,0,0,0,0,0,40,346,242,5838,-1,254,40,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.24-50046-2404-6,192.168.1.20,50046,192.168.1.24,2404,6,25/04/2020 12:58:21 AM,119999646,38,242,306.0,5792.0,18.0,6.0,8.052631578947368,3.2042823408771106,32.0,16.0,23.93388429752067,8.016306552380849,50.81681657627557,2.3333402166869734,430106.258064516,255586.3991804749,982506.0,22.0,114452166.0,3093301.7837837837,1692857.0605279692,6307366.0,198.0,119999646.0,497923.8423236515,251834.18166877856,982506.0,930.0,0,1,0,0,760,4840,0.31666760083608914,2.0166726158508834,6.0,32.0,21.814946619217068,9.307135746335266,86.62277580071171,0,0,0,1,1,0,0,0,6.0,21.892857142857146,8.052631578947368,23.93388429752066,0,0,0,0,0,0,38,306,242,5792,-1,252,38,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.24-50046-2404-6,192.168.1.20,50046,192.168.1.24,2404,6,25/04/2020 01:00:21 AM,119999613,35,242,324.0,5776.0,18.0,6.0,9.25714285714286,3.9432955547273862,32.0,16.0,23.867768595041323,8.015485167415077,50.833497271362035,2.3083407777323406,434781.20652173896,256953.44250754305,965345.0,23.0,118763936.0,3493056.94117647,1969158.6423617718,7847906.0,491.0,119999613.0,497923.7053941907,246341.83867401013,965345.0,34061.0,0,1,0,0,700,4840,0.2916676072947002,2.0166731704376413,6.0,32.0,22.00000000000001,9.027835014783538,81.50180505415166,0,0,0,1,1,0,0,0,6.0,22.07942238267148,9.257142857142858,23.867768595041323,0,0,0,0,0,0,35,324,242,5776,-1,251,35,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.24-50046-2404-6,192.168.1.20,50046,192.168.1.24,2404,6,25/04/2020 01:02:22 AM,119860051,48,242,318.0,5792.0,12.0,6.0,6.625000000000003,1.8522556691315013,32.0,16.0,23.93388429752067,8.016306552380849,50.97611713847844,2.4194883748213987,414740.6608996539,280769.1578007112,980890.0,18.0,117984749.0,2510313.8085106383,1451189.3889708815,5291796.0,176.0,119860051.0,497344.6099585062,263199.83904378104,980890.0,19565.0,0,1,0,0,960,4840,0.4004670413497488,2.0190213334716502,6.0,32.0,21.106529209622,9.785227711216065,95.75068136035077,0,0,0,1,1,0,0,0,5.0,21.179310344827584,6.625,23.93388429752066,0,0,0,0,0,0,48,318,242,5792,-1,256,48,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.24-50046-2404-6,192.168.1.20,50046,192.168.1.24,2404,6,25/04/2020 01:04:22 AM,119471644,38,240,312.0,5760.0,12.0,6.0,8.210526315789473,2.933109177176109,32.0,16.0,24.0,8.01671893150672,50.82377538891154,2.3269119825621547,431305.5740072201,284682.6257392921,991348.0,22.0,115668737.0,3126182.0810810816,1500888.0157484615,5313630.0,112.0,119234302.0,498888.2928870293,278530.8790204064,991770.0,8007.0,0,1,0,0,760,4800,0.3180671055300788,2.008844877032076,6.0,32.0,21.82078853046595,9.270328513212977,85.93899074288949,0,0,0,1,1,0,0,0,6.0,21.899280575539564,8.210526315789473,24.0,0,0,0,0,0,0,38,312,240,5760,-1,254,38,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.24-50046-2404-6,192.168.1.20,50046,192.168.1.24,2404,6,25/04/2020 01:06:22 AM,119134837,35,240,306.0,5760.0,18.0,6.0,8.742857142857142,3.3636714634883287,32.0,16.0,24.0,8.01671893150672,50.917096566808574,2.3083088618319088,434798.6751824814,269802.94479820004,991430.0,21.0,115687171.0,3402563.8529411764,1602672.6413274934,5803864.0,434.0,119134837.0,498472.12133891217,251890.02686316078,991430.0,8343.0,0,1,0,0,700,4800,0.29378476423315203,2.014524097598757,6.0,32.0,22.036231884057962,9.123722860794253,83.2423188405797,0,0,0,1,1,0,0,0,6.0,22.11636363636364,8.742857142857142,24.0,0,0,0,0,0,0,35,306,240,5760,-1,253,35,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.24-50046-2404-6,192.168.1.20,50046,192.168.1.24,2404,6,25/04/2020 01:08:22 AM,119998775,29,241,306.0,5776.0,18.0,6.0,10.551724137931034,3.4598328499732034,32.0,16.0,23.966804979253112,8.016580328667274,50.68385073097621,2.250022968984476,446092.1003717473,243741.40917438405,899862.0,21.0,114024171.0,4072291.8214285714,1533893.3933458119,6969589.0,579.0,119998775.0,499994.89583333314,232479.5999554211,899862.0,99310.0,0,1,0,0,580,4820,0.2416691337057399,2.008353835278735,6.0,32.0,22.501845018450183,8.704989858417473,75.77684843515101,0,0,0,1,1,0,0,0,8.0,22.585185185185185,10.551724137931034,23.966804979253112,0,0,0,0,0,0,29,306,241,5776,-1,252,29,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.24-50046-2404-6,192.168.1.20,50046,192.168.1.24,2404,6,25/04/2020 01:10:23 AM,119999967,30,243,294.0,5792.0,18.0,6.0,9.8,4.012050812756232,32.0,16.0,23.83539094650208,8.014814701657253,50.716680613753844,2.275000625625172,441176.3492647058,257380.3445351788,961326.0,21.0,113416856.0,3910926.068965518,2313087.78770441,7985480.0,150.0,119999967.0,495867.6322314053,237195.8987654956,961326.0,858.0,0,1,0,0,600,4860,0.2500000687500189,2.025000556875153,6.0,32.0,22.328467153284674,8.846770060248947,78.26534049891714,0,0,0,1,1,0,0,0,8.0,22.41025641025641,9.8,23.83539094650206,0,0,0,0,0,0,30,294,243,5792,-1,251,30,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.24-50046-2404-6,192.168.1.20,50046,192.168.1.24,2404,6,25/04/2020 01:12:23 AM,119999730,23,241,294.0,5776.0,18.0,6.0,12.782608695652176,4.889288121999045,32.0,16.0,23.966804979253112,8.016580328667274,50.58344714608941,2.2000049500111376,456272.73764258577,243006.77335333434,969487.0,23.0,114514690.0,5205213.181818182,2356125.4180869884,8624808.0,535.0,119999730.0,499998.87500000023,229183.2402878307,969487.0,29930.0,0,1,0,0,460,4820,0.19166709791763692,2.0083378520935007,6.0,32.0,22.966037735849053,8.39929072123252,70.54808461978268,0,0,0,1,1,0,0,0,10.0,23.053030303030305,12.782608695652176,23.966804979253112,0,0,0,0,0,0,23,294,241,5776,-1,255,23,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.24-50046-2404-6,192.168.1.20,50046,192.168.1.24,2404,6,25/04/2020 01:14:24 AM,119718612,22,240,300.0,5760.0,24.0,6.0,13.636363636363635,6.462680076116545,32.0,16.0,24.0,8.01671893150672,50.6186957797339,2.188465065064403,458692.00000000006,238814.72473847878,979655.0,23.0,114232638.0,5439649.428571429,3090053.63863085,10058430.0,487.0,119718612.0,500914.6945606697,229538.92880881976,979655.0,20774.0,0,1,0,0,440,4800,0.18376424210464454,2.0047008229597583,6.0,32.0,23.16349809885932,8.398466231690383,70.53423504484367,0,0,0,1,1,0,0,0,10.0,23.25190839694657,13.636363636363635,24.0,0,0,0,0,0,0,22,300,240,5760,-1,254,22,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.24-50046-2404-6,192.168.1.20,50046,192.168.1.24,2404,6,25/04/2020 01:16:24 AM,119999681,17,241,288.0,5792.0,24.0,6.0,16.941176470588232,6.087595874350708,32.0,16.0,24.033195020746888,8.016580328667274,50.66680135591361,2.15000571543186,466924.82879377453,241666.58689249426,989378.0,23.0,111096261.0,6943516.3125,2509948.5260938117,10072600.0,434.0,119999681.0,499998.6708333332,233878.9141673447,989378.0,11095.0,0,1,0,0,340,4820,0.14166704326489002,2.0083386721669703,6.0,32.0,23.5984555984556,8.090150816964906,65.45054024123793,0,0,0,1,1,0,0,0,14.0,23.689922480620154,16.941176470588232,24.033195020746888,0,0,0,0,0,0,17,288,241,5792,-1,253,17,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.24-50046-2404-6,192.168.1.20,50046,192.168.1.24,2404,6,25/04/2020 01:18:24 AM,119363833,18,240,294.0,5760.0,24.0,6.0,16.333333333333332,6.444331754705518,32.0,16.0,24.0,8.01671893150672,50.718880651227074,2.161458739348627,464450.71206225705,250764.15912009,985750.0,23.0,115883595.0,6816682.05882353,3990926.3814375456,10921894.0,443.0,119280992.0,499083.648535565,235535.4492060221,985750.0,14658.0,0,1,0,0,360,4800,0.15079944693129954,2.0106592924173268,6.0,32.0,23.43629343629344,8.142552321057464,66.3011583011583,0,0,0,1,1,0,0,0,13.0,23.527131782945727,16.333333333333332,24.0,0,0,0,0,0,0,18,294,240,5760,-1,252,18,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.24-50046-2404-6,192.168.1.20,50046,192.168.1.24,2404,6,25/04/2020 01:20:24 AM,119999093,13,241,258.0,5776.0,42.0,6.0,19.846153846153847,11.327298544123053,32.0,16.0,23.966804979253112,8.016580328667274,50.28371339440041,2.116682665259812,474304.7154150196,245889.4397734825,898262.0,23.0,97433847.0,8119487.25,6213799.85933042,20053576.0,543.0,119999093.0,499996.22083333327,230427.0128630056,899318.0,100117.0,0,1,0,0,260,4820,0.10833415215896673,2.0083485131008447,6.0,42.0,23.725490196078415,8.236844513182966,67.84560753435233,0,0,0,1,1,0,0,0,18.0,23.81889763779527,19.846153846153847,23.966804979253112,0,0,0,0,0,0,13,258,241,5776,-1,251,13,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.24-50046-2404-6,192.168.1.20,50046,192.168.1.24,2404,6,25/04/2020 01:22:25 AM,119999584,14,244,304.0,5854.0,30.0,6.0,21.714285714285715,8.44373751941066,38.0,16.0,23.99180327868854,8.033874682481446,51.31684456506116,2.1500074533591715,466924.4513618677,242141.0667506589,933165.0,23.0,106555866.0,8196605.076923078,5020561.618314935,14033769.0,457.0,119999584.0,493825.44855967077,230962.1755424781,933165.0,450.0,0,1,0,0,280,4880,0.1166670711125132,2.0333403822466587,6.0,38.0,23.899613899613897,8.056339879464463,64.90461225344946,0,0,0,1,1,0,0,0,17.0,23.992248062015506,21.714285714285715,23.991803278688533,0,0,0,0,0,0,14,304,244,5854,-1,255,14,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.24-50046-2404-6,192.168.1.20,50046,192.168.1.24,2404,6,25/04/2020 01:24:25 AM,119696749,12,241,282.0,5784.0,36.0,6.0,23.5,11.285549891947506,32.0,16.0,24.0,8.0,50.67806812363801,2.113674783264164,474987.099206349,242995.17109830328,983854.0,22.0,103537431.0,9412493.727272727,5410592.203163958,15646546.0,473.0,119696749.0,498736.45416666655,232682.49817036354,983854.0,15539.0,0,1,0,0,240,4820,0.10025334940383383,2.01342143386033,6.0,36.0,23.97637795275589,8.14004357227671,66.26030935856339,0,0,0,1,1,0,0,0,20.0,24.07114624505929,23.5,24.0,0,0,0,0,0,0,12,282,241,5784,-1,254,12,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.24-50046-2404-6,192.168.1.20,50046,192.168.1.24,2404,6,25/04/2020 01:26:25 AM,119999145,10,241,264.0,5776.0,36.0,6.0,26.4,12.066482503198685,32.0,16.0,23.966804979253112,8.016580328667274,50.333691960888565,2.0916815698978524,479996.5799999999,222754.5337525431,743760.0,32.0,103024579.0,11447175.444444446,6144998.289264289,17288726.0,716.0,119999145.0,499996.4375,219942.27086530047,744444.0,254977.0,0,1,0,0,200,4820,0.08333392708756382,2.008347642810288,6.0,36.0,24.031746031746028,8.194776791367946,67.15436666034272,0,0,0,1,1,0,0,0,24.0,24.12749003984064,26.4,23.966804979253112,0,0,0,0,0,0,10,264,241,5776,-1,253,10,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.24-50046-2404-6,192.168.1.20,50046,192.168.1.24,2404,6,25/04/2020 01:28:26 AM,119938339,37,242,324.0,5792.0,36.0,6.0,8.756756756756758,6.7222904719440075,32.0,16.0,23.93388429752067,8.016306552380849,50.99286892742445,2.3261952960679237,431432.8741007197,293682.00655685127,998070.0,17.0,109735976.0,3048221.5555555564,2460192.9254107983,11331927.0,468.0,119938339.0,497669.45643153536,280319.6987988133,998070.0,991.0,0,1,0,0,740,4840,0.3084918492993304,2.0177034467685933,6.0,36.0,21.957142857142845,9.391425532255782,88.19887352790583,0,0,0,1,1,0,0,0,6.0,22.035842293906807,8.756756756756756,23.93388429752066,0,0,0,0,0,0,37,324,242,5792,-1,252,37,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.24-50046-2404-6,192.168.1.20,50046,192.168.1.24,2404,6,25/04/2020 01:30:26 AM,119218538,13,240,288.0,5760.0,42.0,6.0,22.153846153846153,13.050198937475715,32.0,16.0,24.0,8.01671893150672,50.73036544031433,2.1221531839284933,473089.43650793657,290762.38731448865,947329.0,19.0,114992863.0,9582738.583333332,6552623.359993382,19383725.0,430.0,119218538.0,498822.3347280335,286387.57825479057,947736.0,52549.0,0,1,0,0,260,4800,0.10904344423347986,2.0131097396950133,6.0,42.0,23.874015748031496,8.318741283229118,69.20145653730043,0,0,0,1,1,0,0,0,18.0,23.96837944664032,22.153846153846153,24.0,0,0,0,0,0,0,13,288,240,5760,-1,251,13,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20-192.168.1.24-50046-2404-6,192.168.1.20,50046,192.168.1.24,2404,6,25/04/2020 01:32:26 AM,119217241,15,240,288.0,5760.0,36.0,6.0,19.2,8.545675598135668,32.0,16.0,24.0,8.01671893150672,50.73091735112374,2.1389523684749587,469359.21653543314,297472.3979110549,993698.0,18.0,112978142.0,8069867.285714285,4290088.445452188,15393280.0,440.0,119217241.0,498816.90794979094,292096.6722291085,994120.0,6236.0,0,1,0,0,300,4800,0.12582072755735052,2.0131316409176083,6.0,36.0,23.687499999999986,8.108818728795866,65.7529411764706,0,0,0,1,1,0,0,0,16.0,23.780392156862746,19.2,24.0,0,0,0,0,0,0,15,288,240,5760,-1,255,15,0,0,0,0,0,0,0,0,0,m_sp_na_1_DoS
