flow id,protocol,src ip,dst ip,src port,dst port,flow idle time max,flow idle time min,flow idle time mean,flow idle time std,flow idle time variance,flow active time max,flow active time min,flow active time mean,flow active time std,flow active time variance,flow IAT max,fw IAT max,bw IAT max,flow IAT min,fw IAT min,bw IAT min,flow IAT mean,fw IAT mean,bw IAT std,flow IAT std,fw IAT std,bw IAT std.1,flow IAT tot,fw iAT tot,bw IAT tot,flow iec104 packts/s,fw iec104 packts/s,bw iec104 packts/s,flow iec104 bytes/s,fw iec104 bytes/s,bw iec104 bytes/s,flow packet APDU length max,flow packet APDU length min,flow packet APDU length mean,flow packet APDU length std,flow packet APDU length var,fw packet APDU length max,fw packet APDU length min,fw packet APDU length mean,fw packet APDU length std,fw packet APDU length var,bw packet APDU length max,bw packet APDU length min,bw packet APDU length mean,bw packet APDU length std,bw packet APDU length var,total flow packets,total fw packets,total bw packets,flow packets APDU total length,fw packets APDU total length,bw packets APDU total length,flow duration,flow down/up ratio,flow total IEC104_I_Message_SeqIOA packets,fw total IEC104_I_Message_SeqIOA packets,bw total IEC104_I_Message_SeqIOA packets,flow total IEC104_I_Message_SingleIOA packets,fw total IEC104_I_Message_SingleIOA packets,bw total IEC104_I_Message_SingleIOA packets,flow total IEC104_S_Message packets,fw total IEC104_S_Message packets,bw total IEC104_S_Message packets,flow total IEC104_U_Message packets,fw total IEC104_U_Message packets,bw total IEC104_U_Message packets,fw URG flag amount,fw PSH flag amount,bw URG flag amount,bw PSH flag amount,flow SYN flag count,flow RST flag count,flow PSH flag count,flow ACK flag count,flow URG flag count,flow CWE flag count,flow ECE flag count,fw_subflow_packets,bw_subflow_packets,fw_subflow_bytes,bw_subflow_bytes,flow start timestamp,fw avg bytes/bulk,bw avg bytes/bulk,fw avg bulk rate,bw avg bulk rate,fw avg packets/bulk,bw avg packets/bulk,init fw window bytes,init bw window bytes,fw TCP total header length,bw TCP total header length,cot=1,cot=2,cot=3,cot=4,cot=5,cot=6,cot=7,cot=8,cot=9,cot=10,cot=11,cot=12,cot=13,cot=20,type_id_process_information_in_monitor_direction,type_id_process_information_in_control_direction,type_id_system_information_in_monitor_direction,type_id_system_information_in_control_direction,type_id_parameter_in_control_direction,type_id_file_transfer,Label
192.168.1.26_192.168.1.20_2404_50048_IEC60870-5-104,IEC-60870-5-104,192.168.1.26,192.168.1.20,2404,50048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9863522052764891,0.9863522052764891,0.0940239429473877,0.0002748966217041016,0.0002748966217041016,0.0003190040588378906,0.3623152279201612,0.4524865526419419,0.02253922172214674,0.3467003012330154,0.33601597557443164,0.03895633808512916,119.20170998573305,117.64650368690492,1.555206298828125,2.768416659694852,2.189565903576838,0.5788507561180145,32.9693256745478,30.653922650075724,2.315403024472058,14,4,11.909090909090908,4.0727699539862785,16.587455098093397,14,14,14.0,0.0,0.0,4,4,4.0,0.0,0.0,330,261,69,3930,3654,276,119.20171006208798,0.26436781609195403,0,0,0,261,261,0,69,0,69,0,0,0,0,261,0,69,0,0,330,330,0,0,0,0,0,0,0,04/25/2020 00:34:30,56.84,0.0,38.85546351361919,0.0,4.06,0.0,255,16169,5220,1380,0,0,261,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20_192.168.1.13_50049_2404_IEC60870-5-104,IEC-60870-5-104,192.168.1.20,192.168.1.13,50049,2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.557727098464966,1.986213207244873,2.557727098464966,0.0001819133758544922,0.0001819133758544922,0.002552032470703125,0.4541464926618518,0.13323233867513726,0.5445009632018006,0.485030357377793,0.30805428349438624,0.487941490026649,119.89467406272888,7.727475643157959,112.16719841957092,2.2102733259603906,0.4920985895534457,1.7181747364069453,26.02284066791102,1.9683943582137828,24.054446309697237,14,4,11.773584905660375,4.168067231734169,17.372784448256148,4,4,4.0,0.0,0.0,14,14,14.0,0.0,0.0,265,59,206,3120,236,2884,119.89467406021117,3.4915254237288136,0,0,0,206,0,206,59,59,0,0,0,0,0,59,0,206,0,0,265,265,0,0,0,0,54,0,756,04/25/2020 00:34:40,0.0,57.21739130434783,0.0,44.66566696124739,0.0,4.086956521739131,16389,253,1180,4120,0,0,206,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.19_192.168.1.20_2404_50050_IEC60870-5-104,IEC-60870-5-104,192.168.1.19,192.168.1.20,2404,50050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.075691938400269,3.075691938400269,2.122128963470459,0.0001881122589111328,0.003105878829956055,0.0001881122589111328,0.4967536667982737,0.5962033155802134,0.16224121180447665,0.5798487867581658,0.5932805701369104,0.3753741443362943,119.22088003158571,110.29761338233948,8.923266649246218,2.0214579856765,1.5601293997337304,0.4613285859427696,23.68712594004331,21.841811596272226,1.8453143437710784,14,4,11.717842323651452,4.205558463712191,17.686721991701244,14,14,14.0,0.0,0.0,4,4,4.0,0.0,0.0,241,186,55,2824,2604,220,119.22088003196718,0.2956989247311828,0,0,0,186,186,0,55,0,55,0,0,0,0,186,0,55,0,0,241,241,0,0,0,38,0,532,0,04/25/2020 00:34:46,56.60869565217392,0.0,48.68187103948022,0.0,4.043478260869565,0.0,255,16373,3720,1100,0,0,186,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.22_192.168.1.20_2404_50051_IEC60870-5-104,IEC-60870-5-104,192.168.1.22,192.168.1.20,2404,50051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42714786529541,2.42714786529541,0.6673300266265869,0.0002689361572265625,0.002709150314331055,0.0002689361572265625,0.4764905697795974,0.5909514230551179,0.08692205161379095,0.5249428602014035,0.5390105028379205,0.17041634131821048,119.59913301467896,114.64457607269287,4.954556941986084,2.1070386850732934,1.6304466015448107,0.4765920835284833,24.73262075574128,22.826252421627352,1.9063683341139332,14,4,11.738095238095234,4.1919645603649505,17.572566875355722,14,14,14.0,0.0,0.0,4,4,4.0,0.0,0.0,252,195,57,2958,2730,228,119.59913303216553,0.2923076923076923,0,0,0,195,195,0,57,0,57,0,0,0,0,195,0,57,0,0,252,252,0,0,0,48,0,672,0,04/25/2020 00:34:54,56.0,0.0,44.74320541558394,0.0,4.0,0.0,255,16401,3900,1140,0,0,195,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.21_192.168.1.20_2404_50045_IEC60870-5-104,IEC-60870-5-104,192.168.1.21,192.168.1.20,2404,50045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.288222074508667,1.288222074508667,0.7820558547973633,0.0001931190490722656,0.0010340213775634766,0.0001931190490722656,0.3930941184884624,0.4873415931197238,0.02522494331482918,0.3344841840241039,0.3064238716368079,0.10945450825860123,119.50061202049255,117.93666553497314,1.5639464855194092,2.552288185778959,2.033462390637007,0.5188257951419525,30.610721913375187,28.45173715294577,2.158984760429414,22,4,11.993442622950822,4.07010397079064,16.56574633304573,22,4,13.9917695473251,0.8231755160007995,0.6776179301431826,14,4,4.161290322580645,1.2700012700019052,1.612903225806452,305,243,62,3658,3400,258,119.50061192126464,0.2551440329218107,0,0,0,243,242,1,62,1,61,0,0,0,0,243,0,62,0,0,305,305,0,0,0,6,0,84,0,04/25/2020 00:36:07,56.07142857142857,0.0,46.86034844608921,0.0,4.017857142857143,0.0,253,16205,4860,1240,0,0,240,0,0,1,1,0,0,0,0,0,0,1,241,0,0,2,0,0,m_sp_na_1_DoS
192.168.1.24_192.168.1.20_2404_50046_IEC60870-5-104,IEC-60870-5-104,192.168.1.24,192.168.1.20,2404,50046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.298529863357544,1.298529863357544,0.5622777938842773,0.000186920166015625,0.0002338886260986328,0.000186920166015625,0.3445622976115673,0.41982048984924103,0.0311737060546875,0.2929976700505226,0.2743276288898086,0.0901121734613936,119.2185549736023,117.12991666793823,2.0886383056640625,2.9106207480167035,2.3486276929241408,0.5619930550925623,35.12875992130823,32.79690814047639,2.331851780831826,14,4,12.06916426512968,3.952879998455245,15.625260282187538,14,4,13.964285714285715,0.5976143046671968,0.35714285714285715,14,4,4.149253731343284,1.2216944435630523,1.492537313432836,347,280,67,4188,3910,278,119.21855509222412,0.2392857142857143,0,0,0,280,279,1,67,1,66,0,0,0,0,280,0,67,0,0,347,347,0,0,0,2,0,28,0,04/25/2020 00:36:16,61.525423728813564,0.0,44.503786095237075,0.0,4.40677966101695,0.0,253,16193,5600,1340,0,0,278,0,0,1,1,0,0,0,0,0,0,0,278,0,0,2,0,0,m_sp_na_1_DoS
192.168.1.25_192.168.1.20_2404_50047_IEC60870-5-104,IEC-60870-5-104,192.168.1.25,192.168.1.20,2404,50047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993019104003906,0.9993019104003906,0.2517039775848389,0.00017404556274414062,0.00017404556274414062,0.0002338886260986328,0.3601368518034137,0.45265732994375296,0.033146668786871926,0.34036332099126004,0.330029039031878,0.055716123164755466,119.20529794692992,116.78559112548828,2.4197068214416504,2.785111110686165,2.172722221890713,0.6123888887954521,33.01866666162876,30.485222217570854,2.5334444440578974,22,4,11.855421686746988,4.163232912155837,17.33250828085757,22,14,14.030888030888027,0.4970958128009601,0.2471042471042471,14,4,4.136986301369864,1.1704114719613057,1.3698630136986298,332,259,73,3936,3634,302,119.20529803143312,0.28185328185328185,0,0,0,260,259,1,72,0,72,0,0,0,0,259,0,73,0,0,332,332,0,0,0,0,0,0,0,04/25/2020 00:36:23,56.19512195121951,0.0,41.31748697719078,0.0,4.0,0.0,253,16169,5180,1460,0,0,257,0,0,1,1,0,0,0,0,0,0,1,258,0,0,2,0,0,m_sp_na_1_DoS
192.168.1.26_192.168.1.20_2404_50048_IEC60870-5-104,IEC-60870-5-104,192.168.1.26,192.168.1.20,2404,50048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.295464038848877,1.295464038848877,0.3911600112915039,0.00023603439331054688,0.00024008750915527344,0.00023603439331054688,0.3449627631679392,0.4208669790199825,0.02775111483104193,0.3047323954800418,0.28974759097761105,0.0730461483215006,119.7020788192749,117.84275412559508,1.8593246936798096,2.9072176782092627,2.347494734416101,0.5597229437931628,35.17065064730173,32.84821813424948,2.3224325130522274,22,4,12.097701149425287,3.9829167483109194,15.863625823975621,22,4,13.992882562277579,0.7652865129305568,0.5856634468734113,14,4,4.149253731343284,1.2216944435630523,1.492537313432836,348,281,67,4210,3932,278,119.70207893560791,0.23843416370106765,0,0,0,281,280,1,67,1,66,0,0,0,0,281,0,67,0,0,348,348,0,0,0,0,0,0,0,04/25/2020 00:36:30,63.33333333333334,0.0,45.02591596931792,0.0,4.537037037037037,0.0,253,16193,5620,1340,0,0,278,0,0,1,1,0,0,0,0,0,0,1,279,0,0,2,0,0,m_sp_na_1_DoS
192.168.1.13_192.168.1.20_2404_50049_IEC60870-5-104,IEC-60870-5-104,192.168.1.13,192.168.1.20,2404,50049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.422826051712036,2.422826051712036,2.0865910053253174,3.2901763916015625e-05,0.003008127212524414,3.2901763916015625e-05,0.5511474763905561,0.6914494812854228,0.11965263114785248,0.6515755536172457,0.669089889440725,0.33042751191293396,119.04785490036012,112.70626544952393,6.3415894508361825,1.822796388592732,1.3775972706415123,0.4451991179512202,21.06715826078605,19.20236195540546,1.8647963053805827,14,4,11.557603686635945,4.306288443314426,18.544120157023386,14,4,13.939024390243905,0.7808688094430303,0.6097560975609756,14,4,4.188679245283018,1.3736056394868903,1.8867924528301887,217,164,53,2508,2286,222,119.04785491018676,0.3231707317073171,0,0,0,164,163,1,53,1,52,0,0,0,0,164,0,53,0,0,217,217,0,0,0,64,0,896,0,04/25/2020 00:36:40,58.33333333333334,0.0,39.72958455568021,0.0,4.166666666666667,0.0,253,16161,3280,1060,0,0,161,0,0,1,1,0,0,1,0,0,0,0,161,0,0,3,0,0,m_sp_na_1_DoS
192.168.1.19_192.168.1.20_2404_50050_IEC60870-5-104,IEC-60870-5-104,192.168.1.19,192.168.1.20,2404,50050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5332729816436768,2.5332729816436768,1.9492712020874023,0.00023102760314941406,0.003196001052856445,0.00023102760314941406,0.498034879565239,0.5914853383665499,0.19098337207521712,0.5753398263977658,0.5933787463488973,0.37639976969075856,119.52837109565736,108.8333022594452,10.695068836212158,2.016257712807788,1.5477496965536952,0.4685080162540916,23.60945753337584,21.65176332259981,1.9576942107760256,22,4,11.70954356846473,4.281582675538203,18.33195020746888,22,4,13.989189189189188,0.9440269270592476,0.891186839012926,14,4,4.178571428571429,1.336306209562122,1.7857142857142858,241,185,56,2822,2588,234,119.5283710356598,0.3027027027027027,0,0,0,185,184,1,56,1,55,0,0,0,0,185,0,56,0,0,241,241,0,0,0,54,0,756,0,04/25/2020 00:36:46,57.73333333333333,0.0,52.109204284628156,0.0,4.133333333333334,0.0,253,16081,3700,1120,0,0,182,0,0,1,1,0,0,0,0,0,0,1,183,0,0,2,0,0,m_sp_na_1_DoS
