Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.20-192.168.1.26-50048-2404-6,192.168.1.20,50048,192.168.1.26,2404,6,25/04/2020 12:34:30 AM,119201710,69,261,414.0,5760.0,6.0,6.0,6.0,0.0,32.0,16.0,22.068965517241374,7.778362152271089,51.79455898745076,2.7684166611368246,362315.22796352603,346700.2924087822,986352.0,275.0,118000219.0,1735297.3382352944,328233.3796036718,2216959.0,1199982.0,119201710.0,458468.1153846153,328964.6462974292,986352.0,1082.0,0,1,0,0,1380,5220,0.5788507564195178,2.1895659047173064,6.0,32.0,18.700906344410857,9.507475484330287,90.39209008514143,0,0,0,1,1,0,0,0,3.0,18.75757575757576,6.0,22.068965517241377,0,0,0,0,0,0,69,414,261,5760,-1,253,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.13-192.168.1.20-2404-50049-6,192.168.1.20,50049,192.168.1.13,2404,6,25/04/2020 12:34:40 AM,119894674,58,207,348.0,4678.0,6.0,6.0,6.0,0.0,32.0,6.0,22.599033816425127,7.97499727813305,41.920127327757704,2.210273327070392,454146.49242424226,485030.35718391294,2557727.0,182.0,116764515.0,2048500.2631578955,545024.0134127622,4017541.0,1306940.0,119894674.0,582012.9805825247,513022.07586865616,2557727.0,3286.0,0,1,0,0,1160,4140,0.4837579357361613,1.7265153913342306,6.0,32.0,18.9172932330827,9.857892241154712,97.17803943821826,0,0,0,1,1,0,0,0,3.0,18.98867924528302,6.0,22.599033816425123,0,0,0,0,0,0,58,348,207,4678,-1,253,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.19-192.168.1.20-2404-50050-6,192.168.1.20,50050,192.168.1.19,2404,6,25/04/2020 12:34:46 AM,119220880,55,186,330.0,4320.0,6.0,6.0,6.0,0.0,64.0,16.0,23.22580645161291,8.48799346900692,39.00323500380135,2.0214579862185214,496753.66666666634,579848.7913976894,3075692.0,188.0,118125441.0,2187508.166666665,791572.9217908597,4976209.0,1042105.0,119220880.0,644437.1891891892,652032.4459175472,3297640.0,3369.0,0,1,0,0,1100,3720,0.4613285860664676,1.5601294001520538,6.0,64.0,19.2809917355372,10.37370050092632,107.61366208291895,0,0,0,1,1,0,0,0,3.0,19.360995850622405,6.0,23.225806451612907,0,0,0,0,0,0,55,330,186,4320,-1,253,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.22-50051-2404-6,192.168.1.20,50051,192.168.1.22,2404,6,25/04/2020 12:34:54 AM,119599133,57,195,342.0,4512.0,6.0,6.0,6.0,0.0,32.0,16.0,23.138461538461556,7.973946473560242,40.585578492446096,2.1070386856399703,476490.5697211154,524942.8574373461,2427148.0,269.0,118265681.0,2111887.160714286,506920.0321792842,3503773.0,1198177.0,119599133.0,616490.3762886598,549520.0347470148,2427148.0,4021.0,0,1,0,0,1140,3900,0.47659208365666,1.6304466019833104,6.0,32.0,19.249011857707497,10.020081474212617,100.40203274985883,0,0,0,1,1,0,0,0,3.0,19.325396825396822,6.0,23.138461538461538,0,0,0,0,0,0,57,342,195,4512,-1,253,57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.21-50045-2404-6,192.168.1.20,50045,192.168.1.21,2404,6,25/04/2020 12:36:07 AM,119500612,62,243,382.0,5806.0,16.0,6.0,6.161290322580646,1.270001270001905,40.0,6.0,23.893004115226326,8.131465795250069,51.7821615842436,2.5522881840973333,393094.1184210525,334484.19389335514,1288222.0,193.0,118503129.0,1942674.245901639,297757.97406902217,2509448.0,210800.0,119500612.0,493804.1818181818,305685.27648254076,1288222.0,1309.0,0,1,0,0,1240,4860,0.5188257948001136,2.0334623892972195,6.0,40.0,20.326797385620942,10.205642968385533,104.15514839815704,0,0,0,1,1,0,0,0,3.0,20.393442622950822,6.161290322580645,23.893004115226336,0,0,0,0,0,0,62,382,243,5806,-1,252,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.24-50046-2404-6,192.168.1.20,50046,192.168.1.24,2404,6,25/04/2020 12:36:16 AM,119218555,67,280,412.0,5742.0,16.0,6.0,6.1492537313432845,1.2216944435630523,56.0,6.0,20.507142857142853,7.507221305902144,51.619481547985544,2.9106207502682784,344562.2976878617,292997.6638819683,1298530.0,187.0,118716608.0,1798736.4848484846,362877.2310567624,2282476.0,203509.0,119218159.0,427305.2293906813,273496.5641990688,1298530.0,841.0,0,1,0,0,1340,5600,0.5619930555273045,2.348627694740974,6.0,56.0,17.729885057471247,8.81618389927456,77.72509854582802,0,0,0,1,1,0,0,0,4.0,17.780979827089336,6.149253731343284,20.507142857142856,0,0,0,0,0,0,67,412,280,5742,-1,252,67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.25-50047-2404-6,192.168.1.20,50047,192.168.1.25,2404,6,25/04/2020 12:36:23 AM,119205298,73,259,448.0,5822.0,16.0,6.0,6.136986301369864,1.1704114719613057,40.0,16.0,22.47876447876449,7.948631885750366,52.59833333917759,2.7851111114205684,360136.8519637462,340363.3194920507,999302.0,174.0,117765724.0,1635635.0555555557,379689.1369499523,2037728.0,460.0,119205298.0,462036.03875969007,326219.9150228389,999302.0,917.0,0,1,0,0,1460,5180,0.6123888889569321,2.172722222463636,6.0,40.0,18.876876876876878,9.758522989654447,95.22877093961438,0,0,0,1,1,0,0,0,3.0,18.933734939759034,6.136986301369863,22.478764478764482,0,0,0,0,0,0,73,448,259,5822,-1,251,73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.26-50048-2404-6,192.168.1.20,50048,192.168.1.26,2404,6,25/04/2020 12:36:30 AM,119702079,67,281,412.0,5790.0,16.0,6.0,6.149253731343284,1.2216944435630523,40.0,6.0,20.604982206405676,7.367193937825951,51.81196560504185,2.9072176766453657,344962.76368876104,304732.40242411906,1295464.0,236.0,118609207.0,1797109.1969696968,348833.4723034748,2090995.0,218500.0,119702079.0,427507.42499999976,285175.25289770565,1297047.0,1131.0,0,1,0,0,1340,5620,0.5597229434920675,2.3474947331532983,6.0,40.0,17.816618911174817,8.743513788116003,76.44903336297466,0,0,0,1,1,0,0,0,4.0,17.867816091954023,6.149253731343284,20.60498220640569,0,0,0,0,0,0,67,412,281,5790,-1,251,67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.13-192.168.1.20-2404-50049-6,192.168.1.20,50049,192.168.1.13,2404,6,25/04/2020 12:36:40 AM,119047855,53,164,328.0,3694.0,16.0,6.0,6.188679245283018,1.3736056394868903,40.0,6.0,22.524390243902435,8.060698579472296,33.78473303865912,1.8227963872175603,551147.4768518521,651575.554668342,2422826.0,33.0,119000015.0,2288461.826923077,691880.3440190721,4483336.0,5548.0,119047855.0,730354.938650307,688354.8868887961,2422826.0,3658.0,0,1,0,0,1060,3280,0.4451991176153489,1.3775972696022116,6.0,40.0,18.59633027522936,9.96733768728858,99.34782057244324,0,0,0,1,1,0,0,0,3.0,18.682027649769584,6.188679245283018,22.52439024390244,0,0,0,0,0,0,53,328,164,3694,-1,252,53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.19-192.168.1.20-2404-50050-6,192.168.1.20,50050,192.168.1.19,2404,6,25/04/2020 12:36:46 AM,119528371,56,185,352.0,4094.0,22.0,6.0,6.285714285714286,2.138089935299395,40.0,6.0,22.12972972972974,7.955339499794575,37.19619001584151,2.0162577134093125,498034.8791666669,575339.8097259311,2533273.0,231.0,119308260.0,2169241.0909090904,734478.8648009598,4846253.0,997672.0,119528371.0,649610.7119565222,630907.7206226143,2890382.0,3509.0,0,1,0,0,1120,3700,0.4685080163938651,1.5477496970154474,6.0,40.0,18.438016528925637,9.70382357115692,94.1641919001406,0,0,0,1,1,0,0,0,3.0,18.514522821576765,6.2857142857142865,22.12972972972973,0,0,0,0,0,0,56,352,185,4094,-1,252,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.22-50051-2404-6,192.168.1.20,50051,192.168.1.22,2404,6,25/04/2020 12:36:55 AM,119378983,55,179,340.0,3998.0,16.0,6.0,6.181818181818183,1.3483997249264843,40.0,6.0,22.335195530726253,8.006980195028296,36.338054580344355,1.9601440230061264,512356.1502145928,581108.4314151341,2105223.0,245.0,118106851.0,2187163.9074074067,680124.86906678,4360085.0,105639.0,119378983.0,670668.4438202244,613085.8927504126,2119481.0,3561.0,0,1,0,0,1100,3580,0.4607176122450297,1.4994264107610968,6.0,40.0,18.527659574468085,9.804623497865547,96.13064193489728,0,0,0,1,1,0,0,0,3.0,18.60683760683761,6.1818181818181825,22.335195530726253,0,0,0,0,0,0,55,340,179,3998,-1,252,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.21-50045-2404-6,192.168.1.20,50045,192.168.1.21,2404,6,25/04/2020 12:38:08 AM,119211593,61,239,366.0,5664.0,6.0,6.0,6.0,0.0,32.0,16.0,23.698744769874484,8.011103015629049,50.58232885118815,2.5165337736909534,398700.97993311065,349385.1468347376,1302583.0,221.0,117999367.0,1966656.1166666662,255659.72916604855,2787431.0,1110165.0,119211593.0,500889.04621848743,325564.47355232557,1302583.0,1021.0,0,1,0,0,1220,4780,0.5116952006504938,2.0048385730404594,6.0,32.0,20.08637873754153,10.085262209915337,101.71251384274638,0,0,0,1,1,0,0,0,3.0,20.15333333333333,6.0,23.698744769874484,0,0,0,0,0,0,61,366,239,5664,-1,256,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.24-50046-2404-6,192.168.1.20,50046,192.168.1.24,2404,6,25/04/2020 12:38:16 AM,119717759,68,257,408.0,5760.0,6.0,6.0,6.0,0.0,32.0,16.0,22.412451361867713,7.856197830883378,51.52117824056496,2.7147183735706246,369499.2561728392,350320.4765462749,1281181.0,237.0,117345774.0,1751429.4626865669,324889.2845548394,2343194.0,1200286.0,119717759.0,467647.49609375,331531.8961438511,1281459.0,1136.0,0,1,0,0,1360,5140,0.5680026135470845,2.14671576002354,6.0,32.0,18.969325153374214,9.654603246683578,93.21136385087307,0,0,0,1,1,0,0,0,3.0,19.02769230769231,6.0,22.412451361867703,0,0,0,0,0,0,68,408,257,5760,-1,256,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.25-50047-2404-6,192.168.1.20,50047,192.168.1.25,2404,6,25/04/2020 12:38:23 AM,119814766,63,241,378.0,5712.0,6.0,6.0,6.0,0.0,32.0,16.0,23.701244813278,8.011057365332622,50.828459657468265,2.5372498745271512,395428.2706270631,316747.03132874914,1295046.0,246.0,119606328.0,1929134.3225806453,216908.1969363751,2407068.0,1207683.0,119767807.0,499032.5291666668,308907.81574886624,1295046.0,965.0,0,1,0,0,1260,4820,0.525811651628982,2.0114382228981693,6.0,32.0,20.019672131147548,10.109252205544498,102.19698015530628,0,0,0,1,1,0,0,0,3.0,20.085526315789476,6.0,23.701244813278013,0,0,0,0,0,0,63,378,241,5712,-1,256,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.26-50048-2404-6,192.168.1.20,50048,192.168.1.26,2404,6,25/04/2020 12:38:31 AM,119999351,66,251,396.0,5728.0,6.0,6.0,6.0,0.0,32.0,16.0,22.82071713147409,7.928412772028543,51.033609340103844,2.6416809537578247,379744.7816455696,346203.05290875107,1297607.0,176.0,119000190.0,1830772.153846153,295439.4579334969,2407172.0,1201690.0,119999351.0,479997.404,323543.19312261324,1297978.0,1044.0,0,1,0,0,1320,5020,0.5500029745994209,2.0916779791584044,6.0,32.0,19.308176100628945,9.810796657140287,96.25173104775507,0,0,0,1,1,0,0,0,3.0,19.369085173501574,6.0,22.820717131474105,0,0,0,0,0,0,66,396,251,5728,-1,256,66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.13-192.168.1.20-2404-50049-6,192.168.1.20,50049,192.168.1.13,2404,6,25/04/2020 12:38:40 AM,118779412,61,212,366.0,4944.0,6.0,6.0,6.0,0.0,32.0,16.0,23.320754716981124,7.989978521477657,44.70471700937532,2.298378106131726,436689.0147058825,424229.3971947416,1501251.0,213.0,116999977.0,1949999.616666667,424448.55278085906,3174149.0,1105657.0,118779412.0,562935.6018957347,434159.2905406328,1548316.0,3602.0,0,1,0,0,1220,4240,0.513557012725404,1.7848210934063218,6.0,32.0,19.437956204379567,10.071801795706387,101.44119141199438,0,0,0,1,1,0,0,0,3.0,19.50915750915751,6.0,23.32075471698113,0,0,0,0,0,0,61,366,212,4944,-1,251,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.19-192.168.1.20-2404-50050-6,192.168.1.20,50050,192.168.1.19,2404,6,25/04/2020 12:38:47 AM,119802575,58,204,348.0,4784.0,6.0,6.0,6.0,0.0,32.0,16.0,23.450980392156872,8.000772685567068,42.837142690797755,2.1869312909175784,459013.6973180076,510399.6226353769,2217954.0,217.0,119050747.0,2088609.596491228,556634.0007772439,3281575.0,1069945.0,119802575.0,590160.4679802959,531131.049866844,2263709.0,3419.0,0,1,0,0,1160,4080,0.48412982776038,1.7028014631571984,6.0,32.0,19.574144486692,10.106362628666023,102.1385655820972,0,0,0,1,1,0,0,0,3.0,19.648854961832058,6.0,23.450980392156858,0,0,0,0,0,0,58,348,204,4784,-1,251,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.22-50051-2404-6,192.168.1.20,50051,192.168.1.22,2404,6,25/04/2020 12:38:55 AM,119810062,58,203,348.0,4678.0,6.0,6.0,6.0,0.0,32.0,6.0,23.044334975369452,8.042769640565147,41.94973206841342,2.17844808393472,460807.930769231,464733.6759567828,1729319.0,181.0,116282776.0,2040048.7017543858,558090.5883597011,3442077.0,1139392.0,119810062.0,593119.1188118809,486113.94728132273,1729605.0,3641.0,0,1,0,0,1160,4060,0.4840995742077155,1.6943485097270043,6.0,32.0,19.206106870229,10.047181841013394,100.94586294638931,0,0,0,1,1,0,0,0,3.0,19.27969348659004,6.0,23.044334975369463,0,0,0,0,0,0,58,348,203,4678,-1,251,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.20-192.168.1.21-50045-2404-6,192.168.1.20,50045,192.168.1.21,2404,6,25/04/2020 12:40:08 AM,119710866,61,241,366.0,5760.0,6.0,6.0,6.0,0.0,32.0,16.0,23.900414937759336,8.016028203570801,51.17329950649594,2.5227450948354178,397710.5182724252,333255.083739354,1288670.0,191.0,118485656.0,1974760.933333333,159267.74495253788,2302950.0,1218195.0,119710866.0,498795.275,303023.2873101236,1288670.0,1034.0,0,1,0,0,1220,4820,0.5095610953144387,2.013183999520979,6.0,32.0,20.270627062706254,10.137761123584822,102.77420059886778,0,0,0,1,1,0,0,0,3.0,20.337748344370862,6.0,23.900414937759336,0,0,0,0,0,0,61,366,241,5760,-1,255,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
