flow id,protocol,src ip,dst ip,src port,dst port,flow idle time max,flow idle time min,flow idle time mean,flow idle time std,flow idle time variance,flow active time max,flow active time min,flow active time mean,flow active time std,flow active time variance,flow IAT max,fw IAT max,bw IAT max,flow IAT min,fw IAT min,bw IAT min,flow IAT mean,fw IAT mean,bw IAT std,flow IAT std,fw IAT std,bw IAT std.1,flow IAT tot,fw iAT tot,bw IAT tot,flow iec104 packts/s,fw iec104 packts/s,bw iec104 packts/s,flow iec104 bytes/s,fw iec104 bytes/s,bw iec104 bytes/s,flow packet APDU length max,flow packet APDU length min,flow packet APDU length mean,flow packet APDU length std,flow packet APDU length var,fw packet APDU length max,fw packet APDU length min,fw packet APDU length mean,fw packet APDU length std,fw packet APDU length var,bw packet APDU length max,bw packet APDU length min,bw packet APDU length mean,bw packet APDU length std,bw packet APDU length var,total flow packets,total fw packets,total bw packets,flow packets APDU total length,fw packets APDU total length,bw packets APDU total length,flow duration,flow down/up ratio,flow total IEC104_I_Message_SeqIOA packets,fw total IEC104_I_Message_SeqIOA packets,bw total IEC104_I_Message_SeqIOA packets,flow total IEC104_I_Message_SingleIOA packets,fw total IEC104_I_Message_SingleIOA packets,bw total IEC104_I_Message_SingleIOA packets,flow total IEC104_S_Message packets,fw total IEC104_S_Message packets,bw total IEC104_S_Message packets,flow total IEC104_U_Message packets,fw total IEC104_U_Message packets,bw total IEC104_U_Message packets,fw URG flag amount,fw PSH flag amount,bw URG flag amount,bw PSH flag amount,flow SYN flag count,flow RST flag count,flow PSH flag count,flow ACK flag count,flow URG flag count,flow CWE flag count,flow ECE flag count,fw_subflow_packets,bw_subflow_packets,fw_subflow_bytes,bw_subflow_bytes,flow start timestamp,fw avg bytes/bulk,bw avg bytes/bulk,fw avg bulk rate,bw avg bulk rate,fw avg packets/bulk,bw avg packets/bulk,init fw window bytes,init bw window bytes,fw TCP total header length,bw TCP total header length,cot=1,cot=2,cot=3,cot=4,cot=5,cot=6,cot=7,cot=8,cot=9,cot=10,cot=11,cot=12,cot=13,cot=20,type_id_process_information_in_monitor_direction,type_id_process_information_in_control_direction,type_id_system_information_in_monitor_direction,type_id_system_information_in_control_direction,type_id_parameter_in_control_direction,type_id_file_transfer,Label
192.168.1.19_192.168.1.20_2404_50050_IEC60870-5-104,IEC-60870-5-104,192.168.1.19,192.168.1.20,2404,50050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41538405418396,1.41538405418396,1.2114660739898682,1.4066696166992188e-05,1.4066696166992188e-05,0.0013148784637451172,0.3973807795842488,0.4188193333507096,0.3228258090232735,0.381344862834526,0.3823749858349249,0.3709401667710349,119.21423387527466,97.58490467071532,21.629329204559326,2.524866284653879,1.9628528591661383,0.5620134254877405,29.72799373027689,27.47994002832593,2.248053701950961,14,4,11.77408637873754,4.166788481054345,17.362126245847175,14,14,14.0,0.0,0.0,4,4,4.0,0.0,0.0,301,234,67,3544,3276,268,119.21423396932987,0.2863247863247863,0,0,0,234,234,0,67,0,67,0,0,0,0,234,0,67,0,0,301,301,0,0,0,22,0,308,0,04/25/2020 00:52:50,56.0,0.0,75.33684970745705,0.0,4.0,0.0,254,16173,4680,1340,0,0,234,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.19_192.168.1.20_2404_50050_IEC60870-5-104,IEC-60870-5-104,192.168.1.19,192.168.1.20,2404,50050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32686185836792,1.32686185836792,1.115128993988037,2.694129943847656e-05,2.694129943847656e-05,0.003172159194946289,0.3802646379622202,0.41778598004771816,0.24137967024276505,0.3170629166251919,0.3234020538997772,0.2489707482736432,119.78336095809937,103.61092305183409,16.17243790626526,2.6380959561978665,2.078752826244521,0.5593431299533451,31.406699326634087,29.085842757573943,2.320856569060148,22,4,11.905063291139241,4.131624800008468,17.07032348804501,22,4,13.991967871485945,0.8131577628914902,0.6612255473506929,14,4,4.149253731343284,1.2216944435630523,1.492537313432836,316,249,67,3762,3484,278,119.7833608961792,0.26907630522088355,0,0,0,249,248,1,67,1,66,0,0,0,0,249,0,67,0,0,316,316,0,0,0,16,0,224,0,04/25/2020 00:54:50,59.61904761904761,0.0,48.431575158841646,0.0,4.261904761904762,0.0,252,16221,4980,1340,0,0,246,0,0,1,1,0,0,0,0,0,0,1,247,0,0,2,0,0,m_sp_na_1_DoS
192.168.1.20_192.168.1.19_50050_2404_IEC60870-5-104,IEC-60870-5-104,192.168.1.20,192.168.1.19,50050,2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985060691833496,0.7050909996032715,0.9985060691833496,2.5033950805664066e-05,0.0033919811248779297,2.5033950805664066e-05,0.3873415085875872,0.2316417172551155,0.4280141071397431,0.25888029598705564,0.223711951944513,0.2523015534833301,119.68852615356444,14.825069904327393,104.86345624923706,2.590056124497044,0.5430762841687351,2.046979840328309,30.83002290127127,2.172305136674941,28.657717764596327,14,4,11.903225806451616,4.077365406037097,16.624908654348054,4,4,4.0,0.0,0.0,14,14,14.0,0.0,0.0,310,65,245,3690,260,3430,119.6885260778656,3.7692307692307687,0,0,0,245,0,245,65,65,0,0,0,0,0,65,0,245,0,0,310,310,0,0,0,0,0,0,0,04/25/2020 00:56:51,0.0,66.6842105263158,0.0,38.36152042177205,0.0,4.7631578947368425,16197,254,1300,4900,0,0,245,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.19_192.168.1.20_2404_50050_IEC60870-5-104,IEC-60870-5-104,192.168.1.19,192.168.1.20,2404,50050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2157208919525146,1.2157208919525146,0.6711528301239014,1.9073486328125e-06,2.5033950805664066e-05,1.9073486328125e-06,0.385154514067426,0.4268705697707188,0.23608096206889434,0.2688624792600321,0.2721042296947162,0.19536010941488868,119.78305387496948,103.72954845428468,16.053505420684814,2.6047090116839904,2.0370160219579923,0.5676929897259976,30.78899626631588,28.51822430741189,2.2707719589039908,14,4,11.82051282051282,4.13515580873757,17.09951356253607,14,14,14.0,0.0,0.0,4,4,4.0,0.0,0.0,312,244,68,3688,3416,272,119.78305392289728,0.2786885245901639,0,0,0,244,244,0,68,0,68,0,0,0,0,244,0,68,0,0,312,312,0,0,0,4,0,56,0,04/25/2020 00:58:51,65.45945945945945,0.0,38.10907130899563,0.0,4.6756756756756745,0.0,254,16293,4880,1360,0,0,244,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.19_192.168.1.20_2404_50050_IEC60870-5-104,IEC-60870-5-104,192.168.1.19,192.168.1.20,2404,50050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.216953992843628,1.216953992843628,0.8120720386505127,2.408027648925781e-05,2.408027648925781e-05,0.003074884414672852,0.3863959543166622,0.4381472171579369,0.19870107565353165,0.2721366435663411,0.26947865566381324,0.1866420142862017,119.78274583816528,106.46977376937866,13.31297206878662,2.596367260857292,2.0370212593221195,0.5593460015351722,30.822469218923224,28.501600734941462,2.320868483981759,22,4,11.871382636655948,4.156167319998868,17.273726791826576,22,4,13.991803278688526,0.8214801620335822,0.6748296566147204,14,4,4.149253731343284,1.2216944435630523,1.492537313432836,311,244,67,3692,3414,278,119.78274594993592,0.27459016393442626,0,0,0,244,243,1,67,1,66,0,0,0,0,244,0,67,0,0,311,311,0,0,0,4,0,56,0,04/25/2020 01:00:51,64.16216216216216,0.0,38.69342191290954,0.0,4.567567567567568,0.0,253,16317,4880,1340,0,0,241,0,0,1,1,0,0,0,0,0,0,1,242,0,0,2,0,0,m_sp_na_1_DoS
192.168.1.19_192.168.1.20_2404_50050_IEC60870-5-104,IEC-60870-5-104,192.168.1.19,192.168.1.20,2404,50050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3253941535949707,1.3253941535949707,0.8584790229797363,3.0994415283203125e-06,1.5974044799804688e-05,3.0994415283203125e-06,0.395223069112293,0.4282893782426536,0.27648495905327075,0.2696449212812161,0.26901035309892896,0.2382556252438636,119.75258994102478,101.50458264350893,18.248007297515873,2.5385672254945097,1.9874309199595184,0.5511363055349923,30.028578101573228,27.82403287943325,2.204545222139969,14,4,11.828947368421053,4.129546304824468,17.053152683689422,14,14,14.0,0.0,0.0,4,4,4.0,0.0,0.0,304,238,66,3596,3332,264,119.75258994403076,0.2773109243697479,0,0,0,238,238,0,66,0,66,0,0,0,0,238,0,66,0,0,304,304,0,0,0,10,0,140,0,04/25/2020 01:02:52,62.05405405405406,0.0,40.16923635185025,0.0,4.4324324324324325,0.0,251,16353,4760,1320,0,0,238,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.19_192.168.1.20_2404_50050_IEC60870-5-104,IEC-60870-5-104,192.168.1.19,192.168.1.20,2404,50050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4889328479766846,1.4889328479766846,1.3585388660430908,2.193450927734375e-05,2.193450927734375e-05,0.0031681060791015625,0.4214923129954808,0.4513490481810136,0.3188597857952118,0.3712494814813114,0.3678078946571363,0.3674808095024368,119.70381689071657,99.296790599823,20.407026290893555,2.380876461181023,1.8462235014772144,0.5346529597038087,27.98574085949624,25.847129020680995,2.138611838815234,14,4,11.754385964912279,4.1802718329057775,17.474672596985418,14,14,14.0,0.0,0.0,4,4,4.0,0.0,0.0,285,221,64,3350,3094,256,119.70381691229248,0.2895927601809955,0,0,0,221,221,0,64,0,64,0,0,0,0,221,0,64,0,0,285,285,0,0,0,28,2,392,8,04/25/2020 01:04:52,66.34782608695652,0.0,42.36957424769504,0.0,4.739130434782608,0.0,255,16397,4420,1280,0,0,221,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.19_192.168.1.20_2404_50050_IEC60870-5-104,IEC-60870-5-104,192.168.1.19,192.168.1.20,2404,50050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4032471179962158,1.4032471179962158,1.2288591861724854,2.1457672119140625e-06,2.598762512207031e-05,2.1457672119140625e-06,0.3963719203772134,0.4160848551714271,0.3215879296499585,0.3729435483122672,0.38124606493256497,0.331832259230801,119.70431995391846,99.44428038597107,20.260039567947388,2.531236969469905,2.0049401738375483,0.5262967956323565,30.241180955383008,28.052454598943697,2.1887263564393242,22,4,11.947194719471948,4.104252001089705,16.844884488448848,22,4,13.991666666666667,0.8283252583449773,0.6861227336122734,14,4,4.158730158730159,1.259881576697424,1.5873015873015874,303,240,63,3620,3358,262,119.70431992523191,0.2625,0,0,0,240,239,1,63,1,62,0,0,0,0,240,0,63,0,0,303,303,0,0,0,26,0,364,0,04/25/2020 01:06:52,57.68181818181818,0.0,73.31914770564076,0.0,4.136363636363637,0.0,254,16425,4800,1260,0,0,237,0,0,1,1,0,0,0,0,0,0,1,238,0,0,2,0,0,m_sp_na_1_DoS
192.168.1.19_192.168.1.20_2404_50050_IEC60870-5-104,IEC-60870-5-104,192.168.1.19,192.168.1.20,2404,50050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4818458557128906,1.4818458557128906,1.2724401950836182,4.220008850097656e-05,4.220008850097656e-05,0.0035300254821777344,0.4410863894003409,0.4477217705893856,0.41735646684291,0.3759650381783263,0.383633104777604,0.3492342152697871,119.09332513809204,94.46929359436035,24.62403154373169,2.2755263562636343,1.7801165591435073,0.4954097971201271,26.90327101648961,24.921631828009108,1.9816391884805085,14,4,11.822878228782287,4.134542007410587,17.09443761104278,14,14,14.0,0.0,0.0,4,4,4.0,0.0,0.0,271,212,59,3204,2968,236,119.09332504721071,0.2783018867924528,0,0,0,212,212,0,59,0,59,0,0,0,0,212,0,59,0,0,271,271,0,0,0,40,0,560,0,04/25/2020 01:08:52,56.63636363636363,0.0,67.50059699564919,0.0,4.045454545454546,0.0,252,16137,4240,1180,0,0,212,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.20_192.168.1.19_50050_2404_IEC60870-5-104,IEC-60870-5-104,192.168.1.20,192.168.1.19,50050,2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4282989501953125,1.3973419666290283,1.4282989501953125,1.9073486328125e-06,1.9073486328125e-06,2.408027648925781e-05,0.4616417247195577,0.4423848871599164,0.4671026189528888,0.4029242121544924,0.4499194563456745,0.38961739888274544,119.10356497764587,25.215938568115234,93.88762640953064,2.1745780640987498,0.4869711494892952,1.6876069146094543,25.574381402489532,1.9478845979571808,23.626496804532355,14,4,11.760617760617759,4.176882809523096,17.44635000448954,4,4,4.0,0.0,0.0,14,14,14.0,0.0,0.0,259,58,201,3046,232,2814,119.10356508969116,3.4655172413793105,0,0,0,201,0,201,58,58,0,0,0,0,0,58,0,201,0,0,259,259,0,0,0,2,46,8,644,04/25/2020 01:10:53,0.0,68.25,0.0,39.7334251034761,0.0,4.875,16089,255,1160,4020,0,0,201,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,m_sp_na_1_DoS
192.168.1.19_192.168.1.20_2404_50050_IEC60870-5-104,IEC-60870-5-104,192.168.1.19,192.168.1.20,2404,50050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4886260032653809,1.4886260032653809,1.3960340023040771,1.9073486328125e-06,2.5033950805664066e-05,1.9073486328125e-06,0.4754104841323126,0.5021123862266541,0.3727108606925377,0.4008855218036594,0.40209031752722346,0.3827994959742783,119.80344200134277,100.4224772453308,19.380964756011966,2.1117924125968126,1.677748122260709,0.4340442903361037,25.224650872994328,23.488473711649924,1.7361771613444148,14,4,11.944664031620553,4.048919754250493,16.393751176359867,14,14,14.0,0.0,0.0,4,4,4.0,0.0,0.0,253,201,52,3022,2814,208,119.80344208590695,0.25870646766169153,0,0,0,201,201,0,52,0,52,0,0,0,0,201,0,52,0,0,253,253,0,0,0,44,0,616,0,04/25/2020 01:12:53,68.6,0.0,40.26028804416753,0.0,4.9,0.0,255,16197,4020,1040,0,0,201,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,m_sp_na_1_DoS
