Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.19-192.168.1.20-2404-50050-6,192.168.1.20,50050,192.168.1.19,2404,6,25/04/2020 12:52:50 AM,119214234,67,234,402.0,5760.0,6.0,6.0,6.0,0.0,48.0,16.0,24.615384615384606,8.903725558517246,51.688458611410454,2.5248662840043075,397380.7799999999,381344.863143566,1415384.0,14.0,119209802.0,1806209.1212121209,496251.9625438585,3285469.0,916709.0,119140542.0,511332.7982832619,460941.4602067236,1499570.0,2740.0,0,1,0,0,1340,4680,0.5620134253431516,1.962852858661156,6.0,48.0,20.562913907284774,11.128411550639377,123.8415436404039,0,0,0,1,1,0,0,0,3.0,20.631229235880397,6.0,24.615384615384606,0,0,0,0,0,0,67,402,234,5760,-1,252,67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.19-192.168.1.20-2404-50050-6,192.168.1.20,50050,192.168.1.19,2404,6,25/04/2020 12:54:50 AM,119783361,67,249,418.0,5838.0,22.0,6.0,6.238805970149253,1.9547111097008831,48.0,6.0,23.445783132530114,8.236307814823387,52.22762116351035,2.6380959539113285,380264.6380952383,317062.9067830479,1326862.0,27.0,116751914.0,1768968.393939394,674613.3588026412,3625149.0,313310.0,119783361.0,482997.42338709673,354355.70179596945,1326862.0,3976.0,0,1,0,0,1340,4980,0.5593431294685411,2.078752824442787,6.0,48.0,19.78548895899055,10.175891907105699,103.5487761050993,0,0,0,1,1,0,0,0,3.0,19.848101265822784,6.2388059701492535,23.44578313253012,0,0,0,0,0,0,67,418,249,5838,-1,256,67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.19-192.168.1.20-2404-50050-6,192.168.1.20,50050,192.168.1.19,2404,6,25/04/2020 12:56:51 AM,119688526,64,246,390.0,5766.0,12.0,6.0,6.093750000000003,0.7500000000000001,48.0,6.0,23.439024390243894,8.31781598244215,51.43350165411846,2.5900561261820543,387341.50809061475,258880.30459462162,998506.0,25.0,116897651.0,1855518.2698412687,839748.9605094013,4237174.0,4011.0,119688526.0,488524.59591836727,247703.91294876023,998767.0,3880.0,0,1,0,0,1280,4920,0.5347212647601659,2.0553348614218883,6.0,48.0,19.81350482315112,10.232330683914428,104.7005912249767,0,0,0,1,1,0,0,0,3.0,19.87741935483871,6.09375,23.439024390243894,0,0,0,0,0,0,64,390,246,5766,-1,254,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.19-192.168.1.20-2404-50050-6,192.168.1.20,50050,192.168.1.19,2404,6,25/04/2020 12:58:51 AM,119783054,68,244,408.0,5728.0,6.0,6.0,6.0,0.0,32.0,16.0,23.47540983606557,7.999190406312758,51.22594386347839,2.6047090100073755,385154.51446945337,268862.4871762377,1215721.0,2.0,118859937.0,1774028.9104477612,904796.1346066713,4362729.0,2.0,119783054.0,492934.3786008232,265197.55999652826,1217103.0,4054.0,0,1,0,0,1360,4880,0.5676929893605818,2.037016020646793,6.0,32.0,19.654952076677336,10.096130069760221,101.93184238551649,0,0,0,1,1,0,0,0,3.0,19.71794871794872,6.0,23.47540983606557,0,0,0,0,0,0,68,408,244,5728,-1,253,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.19-192.168.1.20-2404-50050-6,192.168.1.20,50050,192.168.1.19,2404,6,25/04/2020 01:00:51 AM,119782746,67,244,412.0,5870.0,16.0,6.0,6.1492537313432845,1.2216944435630526,48.0,6.0,24.057377049180346,8.634126166300952,52.44494895784072,2.596367259772121,386395.9548387099,272136.6504129232,1216954.0,24.0,117907542.0,1786477.9090909085,740951.1527626289,3505661.0,8262.0,119782746.0,492933.1111111112,262163.51514521905,1216954.0,3827.0,0,1,0,0,1340,4880,0.5593460013013895,2.037021258470732,6.0,48.0,20.18589743589745,10.622008631102764,112.82706735922159,0,0,0,1,1,0,0,0,3.0,20.2508038585209,6.149253731343284,24.057377049180328,0,0,0,0,0,0,67,412,244,5870,-1,251,67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.19-192.168.1.20-2404-50050-6,192.168.1.20,50050,192.168.1.19,2404,6,25/04/2020 01:02:52 AM,119752590,66,238,396.0,5760.0,6.0,6.0,6.0,0.0,48.0,16.0,24.20168067226891,8.408936207029187,51.405986292238026,2.5385672243080504,395223.0693069311,269644.9128605887,1325394.0,3.0,118866986.0,1828722.861538461,758851.4701765358,3354407.0,3.0,119752590.0,505285.18987341813,282023.1165663827,1325394.0,3438.0,0,1,0,0,1320,4760,0.5511363052774056,1.9874309190306447,6.0,48.0,20.23606557377049,10.559200789428873,111.4967213114753,0,0,0,1,1,0,0,0,3.0,20.30263157894737,6.0,24.20168067226891,0,0,0,0,0,0,66,396,238,5760,-1,255,66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.19-192.168.1.20-2404-50050-6,192.168.1.20,50050,192.168.1.19,2404,6,25/04/2020 01:04:52 AM,119703817,64,221,384.0,5728.0,6.0,6.0,6.0,0.0,48.0,16.0,25.918552036199088,11.820347236987654,51.05935761430232,2.380876459436544,421492.3133802815,371249.49089528853,1488933.0,22.0,118769918.0,1885236.7936507938,974292.2200372608,4198296.0,5166.0,119703817.0,544108.2590909088,425827.06631037843,1488933.0,3309.0,0,1,0,0,1280,4420,0.534652959312066,1.846223500124478,6.0,48.0,21.426573426573434,13.305843333433918,177.04546681388786,0,0,0,1,1,0,0,0,3.0,21.501754385964908,6.0,25.918552036199088,0,0,0,0,0,0,64,384,221,5728,-1,254,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.19-192.168.1.20-2404-50050-6,192.168.1.20,50050,192.168.1.19,2404,6,25/04/2020 01:06:52 AM,119704320,63,240,388.0,5822.0,16.0,6.0,6.15873015873016,1.2598815766974245,48.0,6.0,24.25833333333333,8.640660746210433,51.87782696564334,2.531236967888878,396371.9205298014,372943.5389770831,1403247.0,2.0,116454290.0,1878295.0,866315.6013336963,4976180.0,2.0,119704320.0,500854.89539748937,459008.8799446701,1495670.0,3341.0,0,1,0,0,1260,4800,0.5262967953036282,2.00494017258525,6.0,48.0,20.480263157894736,10.641143387991097,113.2339326037866,0,0,0,1,1,0,0,0,3.0,20.547854785478552,6.158730158730159,24.25833333333333,0,0,0,0,0,0,63,388,240,5822,-1,252,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.19-192.168.1.20-2404-50050-6,192.168.1.20,50050,192.168.1.19,2404,6,25/04/2020 01:08:52 AM,119093325,59,212,354.0,5760.0,6.0,6.0,6.0,0.0,48.0,16.0,27.16981132075473,11.161436400547784,51.337889843952205,2.2755263571656936,441086.38888888905,375965.0316373815,1481846.0,42.0,114438930.0,1973085.000000001,1015310.2129672731,4221250.0,3581.0,119093325.0,564423.3412322277,480490.3088809707,1495076.0,4008.0,0,1,0,0,1180,4240,0.4954097973165163,1.7801165598491773,6.0,48.0,22.536764705882355,13.171258034171787,173.4820382027349,0,0,0,1,1,0,0,0,3.0,22.619926199261993,6.0,27.169811320754718,0,0,0,0,0,0,59,354,212,5760,-1,251,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.19-192.168.1.20-2404-50050-6,192.168.1.20,50050,192.168.1.19,2404,6,25/04/2020 01:10:53 AM,119103565,57,202,342.0,5766.0,6.0,6.0,6.0,0.0,48.0,6.0,28.544554455445557,12.218593410244925,51.28309971242254,2.1745780657363194,461641.7248062016,402924.22784516256,1428299.0,2.0,117489504.0,2098026.857142857,1199518.5275731776,4855988.0,2.0,119036955.0,592223.6567164179,462503.4318268856,1428299.0,3346.0,0,1,0,0,1140,4040,0.4785750955481475,1.6960029701881718,6.0,48.0,23.51538461538463,14.29298211323787,204.28933768933769,0,0,0,1,1,0,0,0,3.0,23.60617760617761,6.0,28.544554455445546,0,0,0,0,0,0,57,342,202,5766,-1,255,57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.19-192.168.1.20-2404-50050-6,192.168.1.20,50050,192.168.1.19,2404,6,25/04/2020 01:12:53 AM,119803442,52,201,330.0,5760.0,12.0,6.0,6.3461538461538485,1.4126128673922564,48.0,16.0,28.656716417910427,11.931746190905132,50.83326403927526,2.111792414111107,475410.4841269842,400885.5200274575,1488626.0,2.0,117683379.0,2307517.2352941176,1118446.6818675548,6153382.0,2.0,119803442.0,599017.21,471556.2644893093,1488626.0,9863.0,0,1,0,0,1040,4020,0.4340442906473422,1.6777481234637648,6.0,48.0,24.039370078740163,13.945632194674456,194.4806573091407,0,0,0,1,1,0,0,0,3.0,24.134387351778656,6.3461538461538485,28.65671641791045,0,0,0,0,0,0,52,330,201,5760,-1,254,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.19-192.168.1.20-2404-50050-6,192.168.1.20,50050,192.168.1.19,2404,6,25/04/2020 01:14:53 AM,119904305,54,194,342.0,5776.0,12.0,6.0,6.333333333333332,1.3872736939359849,48.0,16.0,29.77319587628866,12.47048756864685,51.02402286556767,2.068316062546712,485442.5303643726,427136.73196193273,1488868.0,2.0,118616673.0,2238050.4339622646,1125880.548447619,6216075.0,2.0,119904305.0,621265.8290155443,488780.9360229761,1488868.0,111139.0,0,1,0,0,1080,3880,0.45035914265130017,1.6179569198954116,6.0,48.0,24.76305220883533,14.73790100829585,217.20572613032783,0,0,0,1,1,0,0,0,3.0,24.862903225806452,6.333333333333332,29.77319587628866,0,0,0,0,0,0,54,342,194,5776,-1,253,54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.19-192.168.1.20-2404-50050-6,192.168.1.20,50050,192.168.1.19,2404,6,25/04/2020 01:16:53 AM,119797874,50,196,330.0,5792.0,12.0,6.0,6.6000000000000005,1.8182745801939801,48.0,16.0,29.55102040816327,12.415145794845653,51.10274327572792,2.0534588117982797,488970.9142857145,398151.63663095323,1478042.0,1.0,113844377.0,2323354.6326530618,1120706.8232726813,5082854.0,1.0,119797874.0,614348.0717948718,474015.4331354546,1478042.0,3938.0,0,1,0,0,1000,3920,0.4173696771947723,1.6360891346035074,6.0,48.0,24.91497975708503,14.43420938988245,208.3464007109707,0,0,0,1,1,0,0,0,3.0,25.016260162601622,6.6,29.55102040816327,0,0,0,0,0,0,50,330,196,5792,-1,251,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.19-192.168.1.20-2404-50050-6,192.168.1.20,50050,192.168.1.19,2404,6,25/04/2020 01:18:54 AM,119600806,53,215,346.0,5854.0,18.0,6.0,6.528301886792454,2.258350091965589,48.0,6.0,27.227906976744194,11.614491543889553,51.839115532381925,2.2407875746255423,447943.09363295883,339497.4152004909,1413553.0,1.0,117187574.0,2253607.192307692,1207504.260580021,5285392.0,1.0,119600806.0,558882.2710280375,412077.36270318774,1413553.0,3826.0,0,1,0,0,1060,4300,0.4431408263252005,1.7976467483003415,6.0,48.0,23.10780669144981,13.29934820616262,176.87266270876088,0,0,0,1,1,0,0,0,4.0,23.19402985074627,6.528301886792453,27.22790697674419,0,0,0,0,0,0,53,346,215,5854,-1,256,53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.19-192.168.1.20-2404-50050-6,192.168.1.20,50050,192.168.1.19,2404,6,25/04/2020 01:20:54 AM,119464277,47,251,324.0,5750.0,18.0,6.0,6.893617021276596,2.4955093803730866,48.0,6.0,22.908366533864555,11.385761710185035,50.843650943453156,2.4944695392079423,402236.622895623,257145.1371610468,1002195.0,1.0,117421817.0,2552648.1956521743,1652520.6982274298,7413956.0,1.0,119464277.0,477857.108,269216.7308147445,1003221.0,3450.0,0,1,0,0,940,5020,0.39342304813011175,2.101046491077831,6.0,48.0,20.33444816053513,12.019915686080813,144.4783731004917,0,0,0,1,1,0,0,0,5.0,20.40268456375839,6.893617021276596,22.90836653386454,0,0,0,0,0,0,47,324,251,5750,-1,255,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.19-192.168.1.20-2404-50050-6,192.168.1.20,50050,192.168.1.19,2404,6,25/04/2020 01:22:55 AM,118803824,50,230,324.0,5744.0,12.0,6.0,6.480000000000002,1.6442850937072182,48.0,16.0,24.97391304347827,12.803834625914874,51.075797021483076,2.356826494069753,425820.1577060933,334013.6460601026,1400826.0,0.0,117132859.0,2390466.5102040814,1309077.6658988306,5134064.0,0.0,118803824.0,518793.9912663754,373731.3926022786,1400851.0,3642.0,0,1,0,0,1000,4600,0.4208618739410273,1.9359646201287253,6.0,48.0,21.651245551601445,13.595406533097988,184.83507880020343,0,0,0,1,1,0,0,0,4.0,21.728571428571424,6.48,24.973913043478266,0,0,0,0,0,0,50,324,230,5744,-1,253,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.19-192.168.1.20-2404-50050-6,192.168.1.20,50050,192.168.1.19,2404,6,25/04/2020 01:24:55 AM,119599673,50,194,330.0,5808.0,12.0,6.0,6.600000000000001,1.81827458019398,48.0,16.0,29.938144329896907,12.709438729073625,51.32121055213921,2.040139357237206,492179.7242798354,427875.1977447313,1407253.0,1.0,117317124.0,2394227.0204081642,1365963.059367387,5464057.0,1.0,119599673.0,619687.4248704666,490784.8465075224,1407253.0,3882.0,0,1,0,0,1000,3880,0.4180613436961487,1.6220780135410569,6.0,48.0,25.118367346938786,14.748376869145273,217.5146202743393,0,0,0,1,1,0,0,0,3.0,25.22131147540984,6.6,29.938144329896907,0,0,0,0,0,0,50,330,194,5808,-1,252,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
192.168.1.19-192.168.1.20-2404-50050-6,192.168.1.20,50050,192.168.1.19,2404,6,25/04/2020 01:26:55 AM,111785557,43,165,276.0,4764.0,12.0,6.0,6.418604651162791,1.5466177866794013,48.0,6.0,28.87272727272727,12.36693252005743,45.08632541858695,1.8607054934654927,540026.8454106278,1007633.5292214656,13624720.0,1.0,108973995.0,2594618.9285714286,2073027.5280172324,13624720.0,1.0,111785557.0,681619.2500000003,1123645.1368041695,13690500.0,11646.0,0,1,0,0,860,3300,0.3846650779760393,1.4760404154894535,6.0,48.0,24.14354066985645,14.329852812717768,205.3446816341553,0,0,0,1,1,0,0,0,3.0,24.259615384615394,6.418604651162791,28.87272727272727,0,0,0,0,0,0,43,276,165,4764,-1,251,43,0,98160473.0,0.0,98160473.0,98160473.0,13624720.0,0.0,13624720.0,13624720.0,m_sp_na_1_DoS
192.168.1.19-192.168.1.20-2404-50050-6,192.168.1.20,50050,192.168.1.19,2404,6,25/04/2020 01:29:47 AM,119833038,50,241,330.0,5766.0,12.0,6.0,6.600000000000002,1.81827458019398,32.0,6.0,23.925311203319502,8.08358820946793,50.87077905844296,2.428378724738665,413217.37241379305,296383.39966888557,1240671.0,2.0,118733458.0,2423131.795918367,1170011.2486396942,5492685.0,2.0,119833038.0,499304.32499999966,302730.2495468901,1240671.0,13651.0,0,1,0,0,1000,4820,0.4172472035633445,2.0111315211753205,6.0,32.0,20.89726027397261,9.895835114105537,97.9275526055641,0,0,0,1,1,0,0,0,4.0,20.969072164948454,6.6,23.925311203319502,0,0,0,0,0,0,50,330,241,5766,-1,255,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m_sp_na_1_DoS
